schemaVersion,sessionId,participantId,experimentMode,protocolId,configHash,trainingCondition,trainingConditions,phase,conditionId,conditionOrder,sequenceId,sequenceIndexInCondition,trialInSequence,trialInCondition,trialInPhase,countedTotal,priorSameConditionFirstClicks,priorAllConditionFirstClicks,plannedTrialId,attemptId,attemptIndex,segmentId,amplitudeMm,widthMm,nominalId,amplitudeCssPx,widthCssPx,layoutDiameterCssPx,calibrationId,geometryRevision,fromTargetIndex,toTargetIndex,fromCenterX,fromCenterY,toCenterX,toCenterY,startClickX,startClickY,startAtMonotonicMs,firstClickX,firstClickY,firstClickAtMonotonicMs,mtFirstMs,firstHit,countedAsTrial,correctionClickCount,completionX,completionY,mtCompletionMs,correctionDurationMs,completionStatus,interruptionReason,interruptedAtIso,startedAtIso,firstClickAtIso,completedAtIso,recoveredAtIso,trajectorySampleCount,targetPaintAtMonotonicMs
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C2,1,s33,1,4,4,4,420,211,419,6cafcd86-5c31-46a7-83e8-471788f2c459:s33:t4,6cafcd86-5c31-46a7-83e8-471788f2c459:s33:t4:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,5,11,1065.4725915612453,659.0539449074066,829.1007763493185,449.6467896734714,1063,675,395974.39999997616,818,444,396526.10000002384,551.7000000476837,true,true,0,818,444,551.7000000476837,0,completed,,,2026-09-26T08:11:02.020Z,2026-09-26T08:11:02.571Z,2026-09-26T08:11:02.571Z,,367,395972.2
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C2,1,s33,1,5,5,5,421,212,420,6cafcd86-5c31-46a7-83e8-471788f2c459:s33:t5,6cafcd86-5c31-46a7-83e8-471788f2c459:s33:t5:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,11,4,829.1007763493185,449.6467896734714,1108.7184686608584,596.4014755820297,818,444,396526.10000002384,1105,590,396940.6999999285,414.59999990463257,true,true,0,1105,590,414.59999990463257,0,completed,,,2026-09-26T08:11:02.571Z,2026-09-26T08:11:02.986Z,2026-09-26T08:11:02.986Z,,313,396529.8
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C2,1,s33,1,6,6,6,422,213,421,6cafcd86-5c31-46a7-83e8-471788f2c459:s33:t6,6cafcd86-5c31-46a7-83e8-471788f2c459:s33:t6:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,4,10,1108.7184686608584,596.4014755820297,802.1052631578948,520.8281079122746,1105,590,396940.6999999285,797,520,397410.5,469.8000000715256,true,true,0,797,520,469.8000000715256,0,completed,,,2026-09-26T08:11:02.986Z,2026-09-26T08:11:03.456Z,2026-09-26T08:11:03.456Z,,281,396942
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C2,1,s33,1,7,7,7,423,214,422,6cafcd86-5c31-46a7-83e8-471788f2c459:s33:t7,6cafcd86-5c31-46a7-83e8-471788f2c459:s33:t7:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,10,3,802.1052631578948,520.8281079122746,1117.8947368421052,520.8281079122746,797,520,397410.5,1102,512,397827.2999999523,416.7999999523163,false,true,1,1114,524,1096.2999999523163,679.5,completed,,,2026-09-26T08:11:03.456Z,2026-09-26T08:11:03.872Z,2026-09-26T08:11:04.552Z,,595,397408.6
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C2,1,s33,1,8,8,8,424,215,423,6cafcd86-5c31-46a7-83e8-471788f2c459:s33:t8,6cafcd86-5c31-46a7-83e8-471788f2c459:s33:t8:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,3,9,1117.8947368421052,520.8281079122746,811.2815313391415,596.4014755820298,1114,524,398506.7999999523,822,605,398991.7999999523,485,true,true,0,822,605,485,0,completed,,,2026-09-26T08:11:04.552Z,2026-09-26T08:11:05.037Z,2026-09-26T08:11:05.037Z,,287,398511.7
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C2,1,s33,1,9,9,9,425,216,424,6cafcd86-5c31-46a7-83e8-471788f2c459:s33:t9,6cafcd86-5c31-46a7-83e8-471788f2c459:s33:t9:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,9,2,811.2815313391415,596.4014755820298,1090.8992236506815,449.64678967347123,822,605,398991.7999999523,1082,458,399425.39999997616,433.60000002384186,true,true,0,1082,458,433.60000002384186,0,completed,,,2026-09-26T08:11:05.037Z,2026-09-26T08:11:05.471Z,2026-09-26T08:11:05.471Z,,293,398991.898
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C2,1,s33,1,10,10,10,426,217,425,6cafcd86-5c31-46a7-83e8-471788f2c459:s33:t10,6cafcd86-5c31-46a7-83e8-471788f2c459:s33:t10:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,2,8,1090.8992236506815,449.64678967347123,854.5274084387548,659.0539449074066,1082,458,399425.39999997616,846,684,399859.2999999523,433.89999997615814,false,true,1,855,664,603.1000000238419,169.20000004768372,completed,,,2026-09-26T08:11:05.471Z,2026-09-26T08:11:05.905Z,2026-09-26T08:11:06.074Z,,351,399426.8
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C2,1,s33,1,11,11,11,427,218,426,6cafcd86-5c31-46a7-83e8-471788f2c459:s33:t11,6cafcd86-5c31-46a7-83e8-471788f2c459:s33:t11:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,8,1,854.5274084387548,659.0539449074066,1033.9162758275409,399.1643030462519,855,664,400028.5,1039,388,400552.89999997616,524.3999999761581,true,true,0,1039,388,524.3999999761581,0,completed,,,2026-09-26T08:11:06.074Z,2026-09-26T08:11:06.598Z,2026-09-26T08:11:06.598Z,,383,400026.7
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C2,1,s33,1,12,12,12,428,219,427,6cafcd86-5c31-46a7-83e8-471788f2c459:s33:t12,6cafcd86-5c31-46a7-83e8-471788f2c459:s33:t12:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,1,7,1033.9162758275409,399.1643030462519,921.9357851825296,694.4325902100671,1039,388,400552.89999997616,921,677,401021.5,468.60000002384186,true,true,0,921,677,468.60000002384186,0,completed,,,2026-09-26T08:11:06.598Z,2026-09-26T08:11:07.067Z,2026-09-26T08:11:07.067Z,,360,400548
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C2,1,s33,1,13,13,13,429,220,428,6cafcd86-5c31-46a7-83e8-471788f2c459:s33:t13,6cafcd86-5c31-46a7-83e8-471788f2c459:s33:t13:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,10,3.321928094887362,315.7894736842105,35.08771929824561,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,7,0,921.9357851825296,694.4325902100671,960,380.9455773369974,921,677,401021.5,959,390,401436.6999999285,415.1999999284744,true,true,0,959,390,415.1999999284744,0,completed,,,2026-09-26T08:11:07.067Z,2026-09-26T08:11:07.482Z,2026-09-26T08:11:07.482Z,,291,401026.8
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C3,2,s34,1,1,1,14,430,208,429,6cafcd86-5c31-46a7-83e8-471788f2c459:s34:t1,6cafcd86-5c31-46a7-83e8-471788f2c459:s34:t1:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,0,6,960,221.8911546739949,1036.1284296349409,848.8651804201343,958,224,406174.5,1003,832,406705.5,531,false,true,1,1033,866,1094,563,completed,,,2026-09-26T08:11:12.220Z,2026-09-26T08:11:12.751Z,2026-09-26T08:11:13.314Z,,1041,406178.2
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C3,2,s34,1,2,2,15,431,209,430,6cafcd86-5c31-46a7-83e8-471788f2c459:s34:t2,6cafcd86-5c31-46a7-83e8-471788f2c459:s34:t2:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,6,12,1036.1284296349409,848.8651804201343,812.1674483449184,258.3286060925038,1033,866,407268.5,805,254,407702.89999997616,434.39999997615814,true,true,0,805,254,434.39999997615814,0,completed,,,2026-09-26T08:11:13.314Z,2026-09-26T08:11:13.748Z,2026-09-26T08:11:13.748Z,,466,407263.2
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C3,2,s34,1,3,3,16,432,210,431,6cafcd86-5c31-46a7-83e8-471788f2c459:s34:t3,6cafcd86-5c31-46a7-83e8-471788f2c459:s34:t3:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,12,5,812.1674483449184,258.3286060925038,1170.9451831224903,778.1078898148132,805,254,407702.89999997616,1158,797,408109.5,406.60000002384186,true,true,0,1158,797,406.60000002384186,0,completed,,,2026-09-26T08:11:13.748Z,2026-09-26T08:11:14.155Z,2026-09-26T08:11:14.155Z,,426,407704.03
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C3,2,s34,1,4,4,17,433,211,432,6cafcd86-5c31-46a7-83e8-471788f2c459:s34:t4,6cafcd86-5c31-46a7-83e8-471788f2c459:s34:t4:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,5,11,1170.9451831224903,778.1078898148132,698.201552698637,359.2935793469428,1158,797,408109.5,714,397,408571.7999999523,462.2999999523163,false,true,1,688,376,753.2999999523163,291,completed,,,2026-09-26T08:11:14.155Z,2026-09-26T08:11:14.617Z,2026-09-26T08:11:14.908Z,,614,408105.564
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C3,2,s34,1,5,5,18,434,212,433,6cafcd86-5c31-46a7-83e8-471788f2c459:s34:t5,6cafcd86-5c31-46a7-83e8-471788f2c459:s34:t5:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,11,4,698.201552698637,359.2935793469428,1257.436937321717,652.8029511640594,688,376,408862.7999999523,1237,638,409356.1999999285,493.39999997615814,true,true,0,1237,638,493.39999997615814,0,completed,,,2026-09-26T08:11:14.908Z,2026-09-26T08:11:15.401Z,2026-09-26T08:11:15.401Z,,458,408863.1
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C3,2,s34,1,6,6,19,435,213,434,6cafcd86-5c31-46a7-83e8-471788f2c459:s34:t6,6cafcd86-5c31-46a7-83e8-471788f2c459:s34:t6:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,4,10,1257.436937321717,652.8029511640594,644.2105263157895,501.65621582454924,1237,638,409356.1999999285,646,527,409839.89999997616,483.7000000476837,true,true,0,646,527,483.7000000476837,0,completed,,,2026-09-26T08:11:15.401Z,2026-09-26T08:11:15.885Z,2026-09-26T08:11:15.885Z,,402,409360
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C3,2,s34,1,7,7,20,436,214,435,6cafcd86-5c31-46a7-83e8-471788f2c459:s34:t7,6cafcd86-5c31-46a7-83e8-471788f2c459:s34:t7:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,10,3,644.2105263157895,501.65621582454924,1275.7894736842104,501.65621582454935,646,527,409839.89999997616,1263,496,410283.89999997616,444,true,true,0,1263,496,444,0,completed,,,2026-09-26T08:11:15.885Z,2026-09-26T08:11:16.329Z,2026-09-26T08:11:16.329Z,,308,409845
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C3,2,s34,1,8,8,21,437,215,436,6cafcd86-5c31-46a7-83e8-471788f2c459:s34:t8,6cafcd86-5c31-46a7-83e8-471788f2c459:s34:t8:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,3,9,1275.7894736842104,501.65621582454935,662.5630626782829,652.8029511640596,1263,496,410283.89999997616,638,663,410744.7999999523,460.89999997615814,true,true,0,638,663,460.89999997615814,0,completed,,,2026-09-26T08:11:16.329Z,2026-09-26T08:11:16.790Z,2026-09-26T08:11:16.790Z,,441,410287.3
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C3,2,s34,1,9,9,22,438,216,437,6cafcd86-5c31-46a7-83e8-471788f2c459:s34:t9,6cafcd86-5c31-46a7-83e8-471788f2c459:s34:t9:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,9,2,662.5630626782829,652.8029511640596,1221.7984473013628,359.29357934694247,638,663,410744.7999999523,1204,377,411195.39999997616,450.60000002384186,true,true,0,1204,377,450.60000002384186,0,completed,,,2026-09-26T08:11:16.790Z,2026-09-26T08:11:17.241Z,2026-09-26T08:11:17.241Z,,519,410741.9
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C3,2,s34,1,10,10,23,439,217,438,6cafcd86-5c31-46a7-83e8-471788f2c459:s34:t10,6cafcd86-5c31-46a7-83e8-471788f2c459:s34:t10:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,2,8,1221.7984473013628,359.29357934694247,749.0548168775097,778.1078898148132,1204,377,411195.39999997616,780,764,411617.89999997616,422.5,true,true,0,780,764,422.5,0,completed,,,2026-09-26T08:11:17.241Z,2026-09-26T08:11:17.663Z,2026-09-26T08:11:17.663Z,,346,411196.4
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C3,2,s34,1,11,11,24,440,218,439,6cafcd86-5c31-46a7-83e8-471788f2c459:s34:t11,6cafcd86-5c31-46a7-83e8-471788f2c459:s34:t11:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,8,1,749.0548168775097,778.1078898148132,1107.8325516550817,258.32860609250383,780,764,411617.89999997616,1093,266,412048.89999997616,431,true,true,0,1093,266,431,0,completed,,,2026-09-26T08:11:17.663Z,2026-09-26T08:11:18.094Z,2026-09-26T08:11:18.094Z,,428,411620.7
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C3,2,s34,1,12,12,25,441,219,440,6cafcd86-5c31-46a7-83e8-471788f2c459:s34:t12,6cafcd86-5c31-46a7-83e8-471788f2c459:s34:t12:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,1,7,1107.8325516550817,258.32860609250383,883.8715703650593,848.8651804201343,1093,266,412048.89999997616,877,884,412399.89999997616,351,false,true,1,874,854,766.2999999523163,415.2999999523163,completed,,,2026-09-26T08:11:18.094Z,2026-09-26T08:11:18.445Z,2026-09-26T08:11:18.860Z,,891,412045
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C3,2,s34,1,13,13,26,442,220,441,6cafcd86-5c31-46a7-83e8-471788f2c459:s34:t13,6cafcd86-5c31-46a7-83e8-471788f2c459:s34:t13:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,180,20,3.321928094887362,631.578947368421,70.17543859649122,636.2176906520102,5833f780-308c-41c8-947c-f8b38a7cfc05,1,7,0,883.8715703650593,848.8651804201343,960,221.8911546739949,874,854,412815.1999999285,982,153,413258.60000002384,443.40000009536743,false,true,1,962,224,649.1000000238419,205.69999992847443,completed,,,2026-09-26T08:11:18.860Z,2026-09-26T08:11:19.304Z,2026-09-26T08:11:19.510Z,,595,412820.7
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C1,3,s35,1,1,1,27,443,0,442,6cafcd86-5c31-46a7-83e8-471788f2c459:s35:t1,6cafcd86-5c31-46a7-83e8-471788f2c459:s35:t1:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,20,2.4594316186372973,315.7894736842105,70.17543859649122,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,0,6,960,380.9455773369974,998.0642148174704,694.4325902100671,966,368,415281.60000002384,988,696,415647.39999997616,365.7999999523163,true,true,0,988,696,365.7999999523163,0,completed,,,2026-09-26T08:11:21.327Z,2026-09-26T08:11:21.693Z,2026-09-26T08:11:21.693Z,,328,415281.3
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C1,3,s35,1,2,2,28,444,1,443,6cafcd86-5c31-46a7-83e8-471788f2c459:s35:t2,6cafcd86-5c31-46a7-83e8-471788f2c459:s35:t2:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,20,2.4594316186372973,315.7894736842105,70.17543859649122,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,6,12,998.0642148174704,694.4325902100671,886.0837241724593,399.1643030462519,988,696,415647.39999997616,897,407,415965.39999997616,318,true,true,0,897,407,318,0,completed,,,2026-09-26T08:11:21.693Z,2026-09-26T08:11:22.011Z,2026-09-26T08:11:22.011Z,,299,415651
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C1,3,s35,1,3,3,29,445,2,444,6cafcd86-5c31-46a7-83e8-471788f2c459:s35:t3,6cafcd86-5c31-46a7-83e8-471788f2c459:s35:t3:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,20,2.4594316186372973,315.7894736842105,70.17543859649122,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,12,5,886.0837241724593,399.1643030462519,1065.4725915612453,659.0539449074066,897,407,415965.39999997616,1063,677,416248.7999999523,283.39999997615814,true,true,0,1063,677,283.39999997615814,0,completed,,,2026-09-26T08:11:22.011Z,2026-09-26T08:11:22.294Z,2026-09-26T08:11:22.294Z,,303,415963.032
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C1,3,s35,1,4,4,30,446,3,445,6cafcd86-5c31-46a7-83e8-471788f2c459:s35:t4,6cafcd86-5c31-46a7-83e8-471788f2c459:s35:t4:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,20,2.4594316186372973,315.7894736842105,70.17543859649122,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,5,11,1065.4725915612453,659.0539449074066,829.1007763493185,449.6467896734714,1063,677,416248.7999999523,840,445,416563.10000002384,314.3000000715256,true,true,0,840,445,314.3000000715256,0,completed,,,2026-09-26T08:11:22.294Z,2026-09-26T08:11:22.608Z,2026-09-26T08:11:22.608Z,,312,416251
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C1,3,s35,1,5,5,31,447,4,446,6cafcd86-5c31-46a7-83e8-471788f2c459:s35:t5,6cafcd86-5c31-46a7-83e8-471788f2c459:s35:t5:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,20,2.4594316186372973,315.7894736842105,70.17543859649122,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,11,4,829.1007763493185,449.6467896734714,1108.7184686608584,596.4014755820297,840,445,416563.10000002384,1086,616,416846.10000002384,283,true,true,0,1086,616,283,0,completed,,,2026-09-26T08:11:22.608Z,2026-09-26T08:11:22.891Z,2026-09-26T08:11:22.891Z,,265,416560.1
1.2.0,6cafcd86-5c31-46a7-83e8-471788f2c459,P002,pilot,pointing-pilot-selected-208-post104-continuous-v4,6f01dd8e6afd67eb78b863696a810bcbdbe09d09487ab1b75dcf1e8e4cb7d335,,"[""C2"",""C3""]",post,C1,3,s35,1,6,6,32,448,5,447,6cafcd86-5c31-46a7-83e8-471788f2c459:s35:t6,6cafcd86-5c31-46a7-83e8-471788f2c459:s35:t6:a1,1,6cafcd86-5c31-46a7-83e8-471788f2c459:segment1,90,20,2.4594316186372973,315.7894736842105,70.17543859649122,318.1088453260051,5833f780-308c-41c8-947c-f8b38a7cfc05,1,4,10,1108.7184686608584,596.4014755820297,802.1052631578948,520.8281079122746,1086,616,416846.10000002384,750,493,417132.39999997616,286.2999999523163,false,true,1,821,533,614,327.7000000476837,completed,,,2026-09-26T08:11:22.891Z,2026-09-26T08:11:23.178Z,2026-09-26T08:11:23.505Z,,468,416851
